Unnamed: 0,TotalT,Temp,LSR,CA,Size,IsoT,HeatT,Ramp,F_X,Ro,logRo,P,logP,H,logH,Source,Acetyl,acetic,fenton,formic,malic,none,oxalic,phosphoric,sulfuric,acacia,aspen,basswood,beech,birch,carob,eucalyptus,maple,meranti,mixed,oak,olive,paulownia,poplar,vine,willow,Yield
1930,91.41565318,448.15,20,0.101958625,0.5,46.41565318,45,3.333333333,16.59090909,7497.931924,8.922382518,675.7533715,6.515828174,1074.796997,6.979887083,kinetic_characterization_of_biomass_dilute_sulfuric_acid_hydrolysis_mixtures_of_hardwoods_softwood_and_switchgrass.xlsx,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.76855959
1935,62.64231087,448.15,20,0.101958625,0.5,17.64231087,45,3.333333333,16.59090909,2849.91887,7.955045806,256.849796,5.548491462,408.5238804,6.012550371,kinetic_characterization_of_biomass_dilute_sulfuric_acid_hydrolysis_mixtures_of_hardwoods_softwood_and_switchgrass.xlsx,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.213154144
91,69.17266187,433.15,9,0.101958625,0.84,4,0,0,16.59,233.7123233,5.454090971,18.12324004,2.897195095,26.6591034,3.283130683,kinetic_characterization_of_xylose_monomer_and_oligomer_concentrations_during_dilute_acid_pretreatment.xlsx,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.89550055
146,29.02877698,433.15,9,0.101958625,0.84,0,0,0,16.59,0,0,0,0,0,0,kinetic_characterization_of_xylose_monomer_and_oligomer_concentrations_during_dilute_acid_pretreatment.xlsx,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.95683453
373,0,433.15,9,0.101958625,0.84,0,0,0,16.59,0,0,0,0,0,0,kinetic_characterization_of_xylose_monomer_and_oligomer_concentrations_during_dilute_acid_pretreatment.xlsx,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.457139373
982,1.942446043,433.15,9,0.101958625,0.84,4,0,0,16.59,233.7123233,5.454090971,18.12324004,2.897195095,26.6591034,3.283130683,kinetic_characterization_of_xylose_monomer_and_oligomer_concentrations_during_dilute_acid_pretreatment.xlsx,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.11925375
1027,45.10791367,433.15,9,0.101958625,0.84,2,0,0,16.59,116.8561616,4.760943791,9.061620022,2.204047914,13.3295517,2.589983503,kinetic_characterization_of_xylose_monomer_and_oligomer_concentrations_during_dilute_acid_pretreatment.xlsx,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.74527497
1085,93.23741007,433.15,9,0.101958625,0.84,8,0,0,16.59,467.4246465,6.147238152,36.24648009,3.590342276,53.31820679,3.976277864,kinetic_characterization_of_xylose_monomer_and_oligomer_concentrations_during_dilute_acid_pretreatment.xlsx,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.57066211
1127,7.014388489,433.15,9,0.101958625,0.84,6,0,0,16.59,350.5684849,5.859556079,27.18486007,3.302660203,39.98865509,3.688595791,kinetic_characterization_of_xylose_monomer_and_oligomer_concentrations_during_dilute_acid_pretreatment.xlsx,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.79124497
1314,12.94964029,433.15,9,0.101958625,0.84,8,0,0,16.59,467.4246465,6.147238152,36.24648009,3.590342276,53.31820679,3.976277864,kinetic_characterization_of_xylose_monomer_and_oligomer_concentrations_during_dilute_acid_pretreatment.xlsx,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.91366906
1720,20.9352518,433.15,9,0.101958625,0.84,10,0,0,16.59,584.2808082,6.370381703,45.30810011,3.813485827,66.64775849,4.199421415,kinetic_characterization_of_xylose_monomer_and_oligomer_concentrations_during_dilute_acid_pretreatment.xlsx,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.17132057
1773,81.15107914,433.15,9,0.101958625,0.84,6,0,0,16.59,350.5684849,5.859556079,27.18486007,3.302660203,39.98865509,3.688595791,kinetic_characterization_of_xylose_monomer_and_oligomer_concentrations_during_dilute_acid_pretreatment.xlsx,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.96988172
9,119.7293533,428.15,8,0,5,99.72935327,20,6.5,17.84090909,4151.701831,8.331273609,300.6925038,5.70608816,430.4220306,6.064766194,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.71976094
134,79.81726272,438.15,8,0,5,59.81726272,20,7,17.84090909,4905.311883,8.498073955,403.4983393,6.000172372,609.5636719,6.412743409,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.94599183
158,39.78433127,438.15,8,0,5,19.78433127,20,7,17.84090909,1622.413177,7.391669935,133.4555352,4.893768353,201.6108573,5.30633939,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.123853175
196,179.9002832,418.15,8,0,5,159.9002832,20,6,17.84090909,3379.212079,8.125397849,207.3511326,5.334413649,280.5132584,5.636620991,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.83520224
256,201.7994859,433.15,7.69,0,5,51.79948586,150,0.4,17.84090909,3026.544546,8.015176834,234.6936291,5.458280958,345.2319624,5.844216546,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.03080858
284,246.529563,433.15,7.69,0,5,96.52956298,150,0.4,17.84090909,5640.037107,8.637645924,437.3571103,6.080750047,643.3479001,6.466685636,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35.4673754
314,40.26077652,418.15,8,0,5,20.26077652,20,6,17.84090909,428.1759817,6.059534283,26.27321775,3.268550084,35.54350452,3.570757426,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.010226114
334,291.6452442,433.15,7.69,0,5,141.6452442,150,0.4,17.84090909,8276.059776,9.021122262,641.7676905,6.464226385,944.0338028,6.850161974,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.17005467
463,156.6838046,433.15,7.69,0,5,6.683804627,150,0.4,17.84090909,390.5218769,5.967483991,30.28304892,3.410588114,44.54605966,3.796523702,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.533502328
523,180.2581937,428.15,8,0,5,160.2581937,20,6.5,17.84090909,6671.498553,8.805599784,483.1921187,6.180414336,691.6585225,6.539092369,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.89476877
689,160.1898401,418.15,8,0,5,140.1898401,20,6,17.84090909,2962.66643,7.993844963,181.7915613,5.202860763,245.9352045,5.505068105,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.18690753
754,261.5681234,433.15,7.69,0,5,111.5681234,150,0.4,17.84090909,6518.71133,8.782431987,505.4939704,6.22553611,743.5765343,6.611471698,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.8403389
793,100.0904001,428.15,8,0,5,80.09040007,20,6.5,17.84090909,3334.138342,8.111969557,241.4793853,5.486784108,345.6622499,5.845462142,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.79040498
823,186.3753213,433.15,7.69,0,5,36.37532134,150,0.4,17.84090909,2125.340215,7.66168717,164.8096701,5.104791293,242.4333631,5.490726881,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.14080568
1101,180.0529486,438.15,8,0,5,160.0529486,20,7,17.84090909,13125.1347,9.48228435,1079.639823,6.984382768,1631.008485,7.396953805,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.84931313
1102,79.68950345,418.15,8,0,5,59.68950345,20,6,17.84090909,1261.432982,7.140003641,77.40252797,4.349019441,104.7133674,4.651226783,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.872153505
1128,200.2218491,438.15,8,0,5,180.2218491,20,7,17.84090909,14779.08446,9.600968248,1215.689477,7.103066666,1836.538269,7.515637703,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.09713605
1134,200.1729593,428.15,8,0,5,180.1729593,20,6.5,17.84090909,7500.544028,8.922730834,543.2368352,6.297545386,777.6086825,6.656223419,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.05443341
1178,231.2982005,433.15,7.69,0,5,81.29820051,150,0.4,17.84090909,4750.09783,8.465920493,368.3467008,5.909024616,541.8342833,6.294960204,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.84483474
1195,220.0130065,418.15,8,0,5,200.0130065,20,6,17.84090909,4226.924144,8.349229855,259.367417,5.558245655,350.883057,5.860452997,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.27951647
1203,59.73138266,428.15,8,0,5,39.73138266,20,6.5,17.84090909,1654.005052,7.41095493,119.7935065,4.785769482,171.4767202,5.144447515,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.06750501
1207,220.1310801,428.15,8,0,5,200.1310801,20,6.5,17.84090909,8331.394363,9.027786112,603.4122712,6.402600663,863.745959,6.761278697,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.9554751
1211,199.8353427,418.15,8,0,5,179.8353427,20,6,17.84090909,3800.504603,8.242889127,233.2019759,5.451904928,315.4853572,5.754112269,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.84996348
1229,240.1533111,438.15,8,0,5,219.1533111,21,6.666666667,17.84090909,17971.65722,9.796551197,1478.302301,7.298649614,2233.266635,7.711220651,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.33112846
1234,39.78433127,428.15,8,0,5,19.78433127,20,6.5,17.84090909,823.6155321,6.713703834,59.65144574,4.088518385,85.38721811,4.447196419,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.916469343
1341,119.9281412,438.15,8,0,5,99.92814117,20,7,17.84090909,8194.602628,9.011231,674.0669362,6.513329418,1018.3108,6.925900455,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32.29930229
1344,80.14334868,428.15,8,0,5,60.14334868,20,6.5,17.84090909,2503.748823,7.825544417,181.3373245,5.200358968,259.5727478,5.559037002,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.86077154
1391,59.97583182,418.15,8,0,5,39.97583182,20,6,17.84090909,844.8191025,6.739122525,51.83877,3.948138325,70.12964965,4.250345667,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.956723444
1410,139.8913354,438.15,8,0,5,119.8913354,20,7,17.84090909,9831.683456,9.193365455,808.7289947,6.695463873,1221.744348,7.10803491,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.72600979
1519,240.0666009,428.15,8,0,5,220.0666009,20,6.5,17.84090909,9161.303867,9.122743791,663.5195662,6.497558343,949.7856961,6.856236376,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.10678825
1523,276.4138817,433.15,7.69,0,5,126.4138817,150,0.4,17.84090909,7386.120499,8.90735791,572.7572809,6.350462034,842.520186,6.736397622,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.15033448
1536,119.8188309,418.15,8,0,5,99.81883089,20,6,17.84090909,2109.495945,7.654204309,129.4403438,4.86322011,175.1122946,5.165427452,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.14884856
1582,139.4241147,428.15,8,0,5,119.4241147,20,6.5,17.84090909,4971.588598,8.511494705,360.0738888,5.886309257,515.422674,6.24498729,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.33689589
1605,171.529563,433.15,7.69,0,5,21.52956298,150,0.4,17.84090909,1257.931046,7.137223623,97.54635949,4.580327747,143.4897114,4.966263335,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.49680166
1624,219.9631943,438.15,8,0,5,199.9631943,20,7,17.84090909,16397.97256,9.704912982,1348.855048,7.207011399,2037.711079,7.619582437,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.39883452
1635,239.976662,418.15,8,0,5,219.976662,20,6,17.84090909,4648.820993,8.444368917,285.2553423,5.653384717,385.9053217,5.955592059,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.97326682
1643,216.6452442,433.15,7.69,0,5,66.64524422,150,0.4,17.84090909,3893.953715,8.2671803,301.9569397,5.710284423,444.1756141,6.096220011,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.49252194
1681,159.8001052,438.15,8,0,5,139.8001052,20,7,17.84090909,11464.3012,9.346993243,943.0239316,6.84909166,1424.623287,7.261662698,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.4510124
1682,59.90526442,438.15,8,0,5,39.90526442,20,7,17.84090909,3272.429376,8.093287917,269.181624,5.595386334,406.6518326,6.007957371,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.70385989
1701,99.40317507,418.15,8,0,5,79.40317507,20,6,17.84090909,1678.046861,7.425385813,102.9662859,4.634401614,139.2970851,4.936608956,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.622717386
1713,139.7691109,418.15,8,0,5,119.7691109,20,6,17.84090909,2531.110127,7.836413271,155.3109243,5.045429071,210.1110946,5.347636413,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.06418613
1915,159.8480725,428.15,8,0,5,139.8480725,20,6.5,17.84090909,5821.831585,8.669370197,421.6538632,6.044184748,603.5704573,6.402862782,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.00223948
1936,99.75416717,438.15,8,0,5,79.75416717,20,7,17.84090909,6540.236816,8.785728654,537.9830594,6.287827072,812.7293156,6.700398109,kinetic_interpretation_of_hot_water_pretreatment_of_hardwood.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33.67941434
79,60,453.15,6,0,0.42,60,0,0,24.88636364,13603.37735,9.518073376,1267.066787,7.144459892,2066.084544,7.63341057,kinetics_of_polysaccharide_hydrolysis_in_the_acid_catalysed_delignification_of_eucalyptus_globulus_wood_by_acetic_acid.xlsx,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.424157519
90,120,463.15,6,0,0.42,120,0,0,24.88636364,53593.69224,10.88918666,5204.94262,8.557363957,8906.047682,9.09448584,kinetics_of_polysaccharide_hydrolysis_in_the_acid_catalysed_delignification_of_eucalyptus_globulus_wood_by_acetic_acid.xlsx,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.727767983
213,160,463.15,6,0,0.42,160,0,0,24.88636364,71458.25632,11.17686873,6939.923493,8.845046029,11874.73024,9.382167912,kinetics_of_polysaccharide_hydrolysis_in_the_acid_catalysed_delignification_of_eucalyptus_globulus_wood_by_acetic_acid.xlsx,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.676920808
269,40,463.15,6,0,0.42,40,0,0,24.88636364,17864.56408,9.790574369,1734.980873,7.458751668,2968.682561,7.995873551,kinetics_of_polysaccharide_hydrolysis_in_the_acid_catalysed_delignification_of_eucalyptus_globulus_wood_by_acetic_acid.xlsx,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.252712988
376,0,463.15,6,0,0.42,0,0,0,24.88636364,0,0,0,0,0,0,kinetics_of_polysaccharide_hydrolysis_in_the_acid_catalysed_delignification_of_eucalyptus_globulus_wood_by_acetic_acid.xlsx,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.345409136
400,100,463.15,6,0,0.42,100,0,0,24.88636364,44661.4102,10.7068651,4337.452183,8.3750424,7421.706401,8.912164283,kinetics_of_polysaccharide_hydrolysis_in_the_acid_catalysed_delignification_of_eucalyptus_globulus_wood_by_acetic_acid.xlsx,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.51107796
451,60,463.15,6,0,0.42,60,0,0,24.88636364,26796.84612,10.19603948,2602.47131,7.864216776,4453.023841,8.401338659,kinetics_of_polysaccharide_hydrolysis_in_the_acid_catalysed_delignification_of_eucalyptus_globulus_wood_by_acetic_acid.xlsx,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.372355615
550,80,463.15,6,0,0.42,80,0,0,24.88636364,35729.12816,10.48372155,3469.961747,8.151898849,5937.365121,8.689020732,kinetics_of_polysaccharide_hydrolysis_in_the_acid_catalysed_delignification_of_eucalyptus_globulus_wood_by_acetic_acid.xlsx,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.41384357
644,140,463.15,6,0,0.42,140,0,0,24.88636364,62525.97428,11.04333734,6072.433057,8.711514637,10390.38896,9.24863652,kinetics_of_polysaccharide_hydrolysis_in_the_acid_catalysed_delignification_of_eucalyptus_globulus_wood_by_acetic_acid.xlsx,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.652219521
735,60,433.15,6,0,0.42,60,0,0,24.88636364,3505.684849,8.162141172,271.8486007,5.605245296,399.8865509,5.991180884,kinetics_of_polysaccharide_hydrolysis_in_the_acid_catalysed_delignification_of_eucalyptus_globulus_wood_by_acetic_acid.xlsx,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.099994553
1319,60,423.15,6,0,0.42,60,0,0,24.88636364,1779.655474,7.484175071,119.2324881,4.781075269,165.9773925,5.111851589,kinetics_of_polysaccharide_hydrolysis_in_the_acid_catalysed_delignification_of_eucalyptus_globulus_wood_by_acetic_acid.xlsx,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.236791614
1746,20,463.15,6,0,0.42,20,0,0,24.88636364,8932.28204,9.097427189,867.4904367,6.765604488,1484.34128,7.302726371,kinetics_of_polysaccharide_hydrolysis_in_the_acid_catalysed_delignification_of_eucalyptus_globulus_wood_by_acetic_acid.xlsx,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.528917526
1768,60,443.15,6,0,0.42,60,0,0,24.88636364,6905.733407,8.840107274,597.1804559,6.392219339,925.9542035,6.830824777,kinetics_of_polysaccharide_hydrolysis_in_the_acid_catalysed_delignification_of_eucalyptus_globulus_wood_by_acetic_acid.xlsx,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.744621096
1914,60,463.15,6,0,0.42,60,0,0,24.88636364,26796.84612,10.19603948,2602.47131,7.864216776,4453.023841,8.401338659,kinetics_of_polysaccharide_hydrolysis_in_the_acid_catalysed_delignification_of_eucalyptus_globulus_wood_by_acetic_acid.xlsx,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.976499699
11,79.94575903,418.15,8,0,5,59.94575903,20,6,16.70454545,1266.848494,7.144287595,77.73482811,4.353303395,105.1629169,4.655510737,kinetics_of_the_hot_water_extraction_of_paulownia_elongata_woodchips.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.426293883
31,239.9772785,418.15,8,0,5,219.9772785,20,6,16.70454545,4648.834021,8.444371719,285.2561416,5.653387519,385.9064031,5.955594861,kinetics_of_the_hot_water_extraction_of_paulownia_elongata_woodchips.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.19952431
75,179.7537353,418.15,8,0,5,159.7537353,20,6,16.70454545,3376.115046,8.124480933,207.1610962,5.333496733,280.2561692,5.635704075,kinetics_of_the_hot_water_extraction_of_paulownia_elongata_woodchips.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.45571335
94,219.7359865,438.15,8,0,5,189.7359865,30,4.666666667,16.70454545,15559.29086,9.652413222,1279.867248,7.154511639,1933.491426,7.567082677,kinetics_of_the_hot_water_extraction_of_paulownia_elongata_woodchips.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34.59594728
108,120.1781766,428.15,8,0,5,95.17817662,25,5.2,16.70454545,3962.237768,8.284564238,286.9703181,5.659378789,410.779602,6.018056823,kinetics_of_the_hot_water_extraction_of_paulownia_elongata_woodchips.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34.18824499
128,239.6613191,438.15,8,0,5,209.6613191,30,4.666666667,16.70454545,17193.26684,9.752273124,1414.27391,7.254371541,2136.539148,7.666942578,kinetics_of_the_hot_water_extraction_of_paulownia_elongata_woodchips.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36.18414396
200,39.98798895,438.15,8,0,5,9.987988953,30,4.666666667,16.70454545,819.0645754,6.708162927,67.37414539,4.210261345,101.7819095,4.622832382,kinetics_of_the_hot_water_extraction_of_paulownia_elongata_woodchips.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.94174086
260,220.032055,418.15,8,0,5,200.032055,20,6,16.70454545,4227.326699,8.349325086,259.3921181,5.558340886,350.9164736,5.860548228,kinetics_of_the_hot_water_extraction_of_paulownia_elongata_woodchips.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.16133655
362,199.9904371,428.15,8,0,5,174.9904371,25,5.2,16.70454545,7284.797245,8.893544886,527.6110888,6.268359438,755.2414288,6.627037471,kinetics_of_the_hot_water_extraction_of_paulownia_elongata_woodchips.xlsx,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36.89249983
